country,subnational1,year,umd_tree_cover_density_2000__threshold,umd_tree_cover_extent_2000__ha,gfw_aboveground_carbon_stocks_2000__Mg_C,avg_gfw_aboveground_carbon_stocks_2000__Mg_C_ha-1,gfw_forest_carbon_gross_emissions__Mg_CO2e_yr-1,gfw_forest_carbon_gross_removals__Mg_CO2_yr-1,gfw_forest_carbon_net_flux__Mg_CO2e_yr-1,emissions_Mg_CO2e
Malaysia,Perlis,2009,10,29311,2832283,97,,,,
Malaysia,Perlis,2009,15,28648,2794018,98,,,,
Malaysia,Perlis,2009,20,28308,2774155,98,,,,
Malaysia,Perlis,2009,25,28044,2760716,98,,,,
Malaysia,Perlis,2009,30,27367,2719784,99,98894.0,148532.0,-49639.0,94927.0
Malaysia,Perlis,2009,50,25598,2601968,102,95885.0,139687.0,-43803.0,89837.0
Malaysia,Perlis,2009,75,19860,2078232,105,74585.0,115701.0,-41116.0,65766.0
Malaysia,Pulau Pinang,2009,0,105622,4254227,40,,,,
Malaysia,Pulau Pinang,2009,10,49792,4155540,83,,,,
Malaysia,Pulau Pinang,2009,15,48776,4106379,84,,,,
Malaysia,Pulau Pinang,2009,20,48230,4079082,85,,,,
Malaysia,Pulau Pinang,2009,25,47774,4056618,85,,,,
Malaysia,Pulau Pinang,2009,30,46677,4001163,86,100482.0,173060.0,-72578.0,161240.0
Malaysia,Pulau Pinang,2009,50,43161,3803492,88,96960.0,159433.0,-62472.0,157770.0
Malaysia,Pulau Pinang,2009,75,32935,3131770,95,79387.0,124248.0,-44860.0,133861.0
Malaysia,Putrajaya,2009,0,6173,130052,21,,,,
Malaysia,Putrajaya,2009,10,1720,127212,74,,,,
Malaysia,Putrajaya,2009,15,1670,124934,75,,,,
Malaysia,Putrajaya,2009,20,1644,123683,75,,,,
Malaysia,Putrajaya,2009,25,1618,122523,76,,,,
Malaysia,Putrajaya,2009,30,1583,120859,76,6730.0,11311.0,-4580.0,5685.0
Malaysia,Putrajaya,2009,50,1395,109968,79,6109.0,10649.0,-4539.0,5431.0
Malaysia,Putrajaya,2009,75,925,77700,84,4265.0,9158.0,-4893.0,3135.0
Malaysia,Sabah,2009,0,7372091,833296406,113,,,,
Malaysia,Sabah,2009,10,6769712,832107145,123,,,,
Malaysia,Sabah,2009,15,6742543,830848059,123,,,,
Malaysia,Sabah,2009,20,6721855,829806182,123,,,,
Malaysia,Sabah,2009,25,6710515,829233966,124,,,,
Malaysia,Sabah,2009,30,6684138,827865730,124,37975953.0,23635732.0,14340220.0,55579979.0
Malaysia,Sabah,2009,50,6585815,822443777,125,37727202.0,23082071.0,14645131.0,55468437.0
Malaysia,Sabah,2009,75,6165734,792620641,129,36229127.0,21046557.0,15182570.0,54452944.0
Malaysia,Sarawak,2009,0,12379545,1558622185,126,,,,
Malaysia,Sarawak,2009,10,11727777,1556882267,133,,,,
Malaysia,Sarawak,2009,15,11699536,1555554478,133,,,,
Malaysia,Sarawak,2009,20,11680467,1554629007,133,,,,
Malaysia,Sarawak,2009,25,11666586,1553942931,133,,,,
Malaysia,Sarawak,2009,30,11643005,1552792014,133,109979129.0,39818537.0,70160592.0,281095550.0
Malaysia,Sarawak,2009,50,11524585,1546121234,134,109595368.0,39209171.0,70386197.0,280850060.0
Malaysia,Sarawak,2009,75,11067414,1513688668,137,107441686.0,37030012.0,70411673.0,278131893.0
Malaysia,Selangor,2009,0,782443,55057927,70,,,,
Malaysia,Selangor,2009,10,581303,54785119,94,,,,
Malaysia,Selangor,2009,15,575405,54537124,95,,,,
Malaysia,Selangor,2009,20,571761,54377662,95,,,,
Malaysia,Selangor,2009,25,568977,54259317,95,,,,
Malaysia,Selangor,2009,30,564558,54064971,96,3129864.0,2589350.0,540514.0,6587243.0
Malaysia,Selangor,2009,50,543059,53006083,98,3074550.0,2461992.0,612558.0,6559239.0
Malaysia,Selangor,2009,75,477581,49218157,103,2784878.0,2104015.0,680863.0,6302365.0
Malaysia,Trengganu,2009,0,1288895,139834155,108,,,,
Malaysia,Trengganu,2009,10,1123158,139627207,124,,,,
Malaysia,Trengganu,2009,15,1117368,139349106,125,,,,
Malaysia,Trengganu,2009,20,1113668,139162067,125,,,,
Malaysia,Trengganu,2009,25,1111102,139035288,125,,,,
Malaysia,Trengganu,2009,30,1106226,138785265,125,6549942.0,3924607.0,2625335.0,8744471.0
Malaysia,Trengganu,2009,50,1084795,137498633,127,6491611.0,3781607.0,2710004.0,8725757.0
Malaysia,Trengganu,2009,75,1007112,131750848,131,6124971.0,3282856.0,2842115.0,8534026.0
Malaysia,Johor,2010,0,1911485,161690598,85,,,,
Malaysia,Johor,2010,10,1625635,161322141,99,,,,
Malaysia,Johor,2010,15,1614670,160842410,100,,,,
Malaysia,Johor,2010,20,1606540,160463313,100,,,,
Malaysia,Johor,2010,25,1601965,160254374,100,,,,
Malaysia,Johor,2010,30,1593783,159877994,100,13427527.0,7299827.0,6127700.0,13507486.0
Malaysia,Johor,2010,50,1551382,157627402,102,13287539.0,7015158.0,6272382.0,13485873.0
Malaysia,Johor,2010,75,1391685,147208845,106,12458477.0,5984949.0,6473527.0,13231846.0
Malaysia,Kedah,2010,0,951787,79675819,84,,,,
Malaysia,Kedah,2010,10,693911,79000112,114,,,,
Malaysia,Kedah,2010,15,687911,78642913,114,,,,
Malaysia,Kedah,2010,20,683626,78375777,115,,,,
Malaysia,Kedah,2010,25,681331,78241635,115,,,,
Malaysia,Kedah,2010,30,676030,77913295,115,5191335.0,3200786.0,1990549.0,6905220.0
Malaysia,Kedah,2010,50,653738,76361813,117,5108121.0,3045744.0,2062377.0,6887143.0
Malaysia,Kedah,2010,75,581666,70202887,121,4579119.0,2581522.0,1997597.0,6497017.0
Malaysia,Kelantan,2010,0,1513205,165113057,109,,,,
Malaysia,Kelantan,2010,10,1361094,164872652,121,,,,
Malaysia,Kelantan,2010,15,1355454,164591771,121,,,,
Malaysia,Kelantan,2010,20,1351764,164399244,122,,,,
Malaysia,Kelantan,2010,25,1349451,164282350,122,,,,
Malaysia,Kelantan,2010,30,1344075,163993524,122,13108504.0,5977419.0,7131085.0,19202487.0
Malaysia,Kelantan,2010,50,1325417,162853893,123,13050932.0,5826822.0,7224110.0,19162869.0
Malaysia,Kelantan,2010,75,1256211,157521747,125,12608155.0,5281071.0,7327083.0,18767645.0
Malaysia,Kuala Lumpur,2010,0,27198,518053,19,,,,
Malaysia,Kuala Lumpur,2010,10,6860,507628,74,,,,
Malaysia,Kuala Lumpur,2010,15,5685,456774,80,,,,
Malaysia,Kuala Lumpur,2010,20,5485,446937,81,,,,
Malaysia,Kuala Lumpur,2010,25,5109,428862,84,,,,
Malaysia,Kuala Lumpur,2010,30,4827,414389,86,27299.0,32459.0,-5160.0,39601.0
Malaysia,Kuala Lumpur,2010,50,3914,357079,91,25217.0,27488.0,-2271.0,38287.0
Malaysia,Kuala Lumpur,2010,75,2446,242429,99,17576.0,20220.0,-2644.0,32557.0
Malaysia,Labuan,2010,0,9066,436021,48,,,,
Malaysia,Labuan,2010,10,4730,426512,90,,,,
Malaysia,Labuan,2010,15,4599,419801,91,,,,
Malaysia,Labuan,2010,20,4527,415628,92,,,,
Malaysia,Labuan,2010,25,4480,413030,92,,,,
Malaysia,Labuan,2010,30,4323,403863,93,20672.0,27011.0,-6340.0,11616.0
Malaysia,Labuan,2010,50,3926,378890,97,19743.0,24960.0,-5217.0,11418.0
Malaysia,Labuan,2010,75,3014,310672,103,16622.0,20357.0,-3734.0,10480.0
Malaysia,Melaka,2010,0,165403,9575243,58,,,,
Malaysia,Melaka,2010,10,117339,9527472,81,,,,
Malaysia,Melaka,2010,15,115661,9445345,82,,,,
Malaysia,Melaka,2010,20,114475,9384085,82,,,,
Malaysia,Melaka,2010,25,113794,9349258,82,,,,
Malaysia,Melaka,2010,30,112675,9291768,82,1139800.0,691561.0,448240.0,264426.0
Malaysia,Melaka,2010,50,106873,8942334,84,1121624.0,649345.0,472279.0,263181.0
Malaysia,Melaka,2010,75,88815,7609803,86,1007607.0,523053.0,484553.0,253260.0
Malaysia,Negeri Sembilan,2010,0,666738,59420574,89,,,,
Malaysia,Negeri Sembilan,2010,10,570930,59306691,104,,,,
Malaysia,Negeri Sembilan,2010,15,567096,59110058,104,,,,
Malaysia,Negeri Sembilan,2010,20,564138,58949675,104,,,,
Malaysia,Negeri Sembilan,2010,25,562530,58863446,105,,,,
Malaysia,Negeri Sembilan,2010,30,559821,58715699,105,5263479.0,2845864.0,2417616.0,2497272.0
Malaysia,Negeri Sembilan,2010,50,544976,57769100,106,5210317.0,2737561.0,2472756.0,2490873.0
Malaysia,Negeri Sembilan,2010,75,487265,53251141,109,4830080.0,2350431.0,2479649.0,2408957.0
Malaysia,Pahang,2010,0,3585238,422471528,118,,,,
Malaysia,Pahang,2010,10,3327704,422127448,127,,,,
Malaysia,Pahang,2010,15,3316955,421598747,127,,,,
Malaysia,Pahang,2010,20,3308545,421163557,127,,,,
Malaysia,Pahang,2010,25,3303635,420910143,127,,,,
Malaysia,Pahang,2010,30,3295418,420480303,128,28002322.0,9642236.0,18360086.0,30304025.0
Malaysia,Pahang,2010,50,3249607,417750155,129,27841296.0,9382340.0,18458956.0,30261012.0
Malaysia,Pahang,2010,75,3063046,404010000,132,26759276.0,8385389.0,18373887.0,29824859.0
Malaysia,Perak,2010,0,2091110,207202266,99,,,,
Malaysia,Perak,2010,10,1795110,206728430,115,,,,
Malaysia,Perak,2010,15,1785066,206237585,116,,,,
Malaysia,Perak,2010,20,1778841,205918927,116,,,,
Malaysia,Perak,2010,25,1774699,205715084,116,,,,
Malaysia,Perak,2010,30,1766056,205281845,116,7200897.0,5228147.0,1972750.0,8598782.0
Malaysia,Perak,2010,50,1728918,203247735,118,7139512.0,5065701.0,2073811.0,8581766.0
Malaysia,Perak,2010,75,1603872,195468437,122,6833119.0,4584927.0,2248192.0,8424959.0
Malaysia,Perlis,2010,0,82349,2952940,36,,,,
Malaysia,Perlis,2010,10,29311,2832283,97,,,,
Malaysia,Perlis,2010,15,28648,2794018,98,,,,
Malaysia,Perlis,2010,20,28308,2774155,98,,,,
Malaysia,Perlis,2010,25,28044,2760716,98,,,,
Malaysia,Perlis,2010,30,27367,2719784,99,98894.0,148532.0,-49639.0,63207.0
Malaysia,Perlis,2010,50,25598,2601968,102,95885.0,139687.0,-43803.0,62669.0
Malaysia,Perlis,2010,75,19860,2078232,105,74585.0,115701.0,-41116.0,53567.0
Malaysia,Pulau Pinang,2010,0,105622,4254227,40,,,,
Malaysia,Pulau Pinang,2010,10,49792,4155540,83,,,,
Malaysia,Pulau Pinang,2010,15,48776,4106379,84,,,,
Malaysia,Pulau Pinang,2010,20,48230,4079082,85,,,,
Malaysia,Pulau Pinang,2010,25,47774,4056618,85,,,,
Malaysia,Pulau Pinang,2010,30,46677,4001163,86,100482.0,173060.0,-72578.0,168425.0
Malaysia,Pulau Pinang,2010,50,43161,3803492,88,96960.0,159433.0,-62472.0,166105.0
Malaysia,Pulau Pinang,2010,75,32935,3131770,95,79387.0,124248.0,-44860.0,152105.0
Malaysia,Putrajaya,2010,0,6173,130052,21,,,,
Malaysia,Putrajaya,2010,10,1720,127212,74,,,,
Malaysia,Putrajaya,2010,15,1670,124934,75,,,,
Malaysia,Putrajaya,2010,20,1644,123683,75,,,,
Malaysia,Putrajaya,2010,25,1618,122523,76,,,,
Malaysia,Putrajaya,2010,30,1583,120859,76,6730.0,11311.0,-4580.0,1687.0
Malaysia,Putrajaya,2010,50,1395,109968,79,6109.0,10649.0,-4539.0,1633.0
Malaysia,Putrajaya,2010,75,925,77700,84,4265.0,9158.0,-4893.0,1438.0
Malaysia,Sabah,2010,0,7372091,833296406,113,,,,
Malaysia,Sabah,2010,10,6769712,832107145,123,,,,
Malaysia,Sabah,2010,15,6742543,830848059,123,,,,
Malaysia,Sabah,2010,20,6721855,829806182,123,,,,
Malaysia,Sabah,2010,25,6710515,829233966,124,,,,
Malaysia,Sabah,2010,30,6684138,827865730,124,37975953.0,23635732.0,14340220.0,50967371.0
Malaysia,Sabah,2010,50,6585815,822443777,125,37727202.0,23082071.0,14645131.0,50883989.0
Malaysia,Sabah,2010,75,6165734,792620641,129,36229127.0,21046557.0,15182570.0,50066610.0
Malaysia,Sarawak,2010,0,12379545,1558622185,126,,,,
Malaysia,Sarawak,2010,10,11727777,1556882267,133,,,,
Malaysia,Sarawak,2010,15,11699536,1555554478,133,,,,
Malaysia,Sarawak,2010,20,11680467,1554629007,133,,,,
Malaysia,Sarawak,2010,25,11666586,1553942931,133,,,,
Malaysia,Sarawak,2010,30,11643005,1552792014,133,109979129.0,39818537.0,70160592.0,118678536.0
Malaysia,Sarawak,2010,50,11524585,1546121234,134,109595368.0,39209171.0,70386197.0,118595053.0
Malaysia,Sarawak,2010,75,11067414,1513688668,137,107441686.0,37030012.0,70411673.0,117802178.0
Malaysia,Selangor,2010,0,782443,55057927,70,,,,
Malaysia,Selangor,2010,10,581303,54785119,94,,,,
Malaysia,Selangor,2010,15,575405,54537124,95,,,,
Malaysia,Selangor,2010,20,571761,54377662,95,,,,
Malaysia,Selangor,2010,25,568977,54259317,95,,,,
Malaysia,Selangor,2010,30,564558,54064971,96,3129864.0,2589350.0,540514.0,4177298.0
Malaysia,Selangor,2010,50,543059,53006083,98,3074550.0,2461992.0,612558.0,4156198.0
Malaysia,Selangor,2010,75,477581,49218157,103,2784878.0,2104015.0,680863.0,3970183.0
Malaysia,Trengganu,2010,0,1288895,139834155,108,,,,
Malaysia,Trengganu,2010,10,1123158,139627207,124,,,,
Malaysia,Trengganu,2010,15,1117368,139349106,125,,,,
Malaysia,Trengganu,2010,20,1113668,139162067,125,,,,
Malaysia,Trengganu,2010,25,1111102,139035288,125,,,,
Malaysia,Trengganu,2010,30,1106226,138785265,125,6549942.0,3924607.0,2625335.0,10158043.0
Malaysia,Trengganu,2010,50,1084795,137498633,127,6491611.0,3781607.0,2710004.0,10140884.0
Malaysia,Trengganu,2010,75,1007112,131750848,131,6124971.0,3282856.0,2842115.0,9966519.0
Malaysia,Johor,2011,0,1911485,161690598,85,,,,
Malaysia,Johor,2011,10,1625635,161322141,99,,,,
Malaysia,Johor,2011,15,1614670,160842410,100,,,,
Malaysia,Johor,2011,20,1606540,160463313,100,,,,
Malaysia,Johor,2011,25,1601965,160254374,100,,,,
Malaysia,Johor,2011,30,1593783,159877994,100,13427527.0,7299827.0,6127700.0,24260308.0
Malaysia,Johor,2011,50,1551382,157627402,102,13287539.0,7015158.0,6272382.0,24214574.0
Malaysia,Johor,2011,75,1391685,147208845,106,12458477.0,5984949.0,6473527.0,23771886.0
Malaysia,Kedah,2011,0,951787,79675819,84,,,,
Malaysia,Kedah,2011,10,693911,79000112,114,,,,
Malaysia,Kedah,2011,15,687911,78642913,114,,,,
Malaysia,Kedah,2011,20,683626,78375777,115,,,,
Malaysia,Kedah,2011,25,681331,78241635,115,,,,
Malaysia,Kedah,2011,30,676030,77913295,115,5191335.0,3200786.0,1990549.0,4416163.0
Malaysia,Kedah,2011,50,653738,76361813,117,5108121.0,3045744.0,2062377.0,4404059.0
Malaysia,Kedah,2011,75,581666,70202887,121,4579119.0,2581522.0,1997597.0,4292974.0
Malaysia,Kelantan,2011,0,1513205,165113057,109,,,,
Malaysia,Kelantan,2011,10,1361094,164872652,121,,,,
Malaysia,Kelantan,2011,15,1355454,164591771,121,,,,
Malaysia,Kelantan,2011,20,1351764,164399244,122,,,,
Malaysia,Kelantan,2011,25,1349451,164282350,122,,,,
Malaysia,Kelantan,2011,30,1344075,163993524,122,13108504.0,5977419.0,7131085.0,13585229.0
Malaysia,Kelantan,2011,50,1325417,162853893,123,13050932.0,5826822.0,7224110.0,13571097.0
Malaysia,Kelantan,2011,75,1256211,157521747,125,12608155.0,5281071.0,7327083.0,13416089.0
Malaysia,Kuala Lumpur,2011,0,27198,518053,19,,,,
Malaysia,Kuala Lumpur,2011,10,6860,507628,74,,,,
Malaysia,Kuala Lumpur,2011,15,5685,456774,80,,,,
Malaysia,Kuala Lumpur,2011,20,5485,446937,81,,,,
Malaysia,Kuala Lumpur,2011,25,5109,428862,84,,,,
Malaysia,Kuala Lumpur,2011,30,4827,414389,86,27299.0,32459.0,-5160.0,17764.0
Malaysia,Kuala Lumpur,2011,50,3914,357079,91,25217.0,27488.0,-2271.0,17534.0
Malaysia,Kuala Lumpur,2011,75,2446,242429,99,17576.0,20220.0,-2644.0,15361.0
Malaysia,Labuan,2011,0,9066,436021,48,,,,
Malaysia,Labuan,2011,10,4730,426512,90,,,,
Malaysia,Labuan,2011,15,4599,419801,91,,,,
Malaysia,Labuan,2011,20,4527,415628,92,,,,
Malaysia,Labuan,2011,25,4480,413030,92,,,,
Malaysia,Labuan,2011,30,4323,403863,93,20672.0,27011.0,-6340.0,28303.0
Malaysia,Labuan,2011,50,3926,378890,97,19743.0,24960.0,-5217.0,28057.0
Malaysia,Labuan,2011,75,3014,310672,103,16622.0,20357.0,-3734.0,26264.0
Malaysia,Melaka,2011,0,165403,9575243,58,,,,
Malaysia,Melaka,2011,10,117339,9527472,81,,,,
Malaysia,Melaka,2011,15,115661,9445345,82,,,,
Malaysia,Melaka,2011,20,114475,9384085,82,,,,
Malaysia,Melaka,2011,25,113794,9349258,82,,,,
Malaysia,Melaka,2011,30,112675,9291768,82,1139800.0,691561.0,448240.0,1269951.0
Malaysia,Melaka,2011,50,106873,8942334,84,1121624.0,649345.0,472279.0,1265729.0
Malaysia,Melaka,2011,75,88815,7609803,86,1007607.0,523053.0,484553.0,1221489.0
Malaysia,Negeri Sembilan,2011,0,666738,59420574,89,,,,
Malaysia,Negeri Sembilan,2011,10,570930,59306691,104,,,,
Malaysia,Negeri Sembilan,2011,15,567096,59110058,104,,,,
Malaysia,Negeri Sembilan,2011,20,564138,58949675,104,,,,
Malaysia,Negeri Sembilan,2011,25,562530,58863446,105,,,,
Malaysia,Negeri Sembilan,2011,30,559821,58715699,105,5263479.0,2845864.0,2417616.0,7918413.0
Malaysia,Negeri Sembilan,2011,50,544976,57769100,106,5210317.0,2737561.0,2472756.0,7907386.0
Malaysia,Negeri Sembilan,2011,75,487265,53251141,109,4830080.0,2350431.0,2479649.0,7753728.0
Malaysia,Pahang,2011,0,3585238,422471528,118,,,,
Malaysia,Pahang,2011,10,3327704,422127448,127,,,,
Malaysia,Pahang,2011,15,3316955,421598747,127,,,,
Malaysia,Pahang,2011,20,3308545,421163557,127,,,,
Malaysia,Pahang,2011,25,3303635,420910143,127,,,,
Malaysia,Pahang,2011,30,3295418,420480303,128,28002322.0,9642236.0,18360086.0,26883854.0
Malaysia,Pahang,2011,50,3249607,417750155,129,27841296.0,9382340.0,18458956.0,26845623.0
Malaysia,Pahang,2011,75,3063046,404010000,132,26759276.0,8385389.0,18373887.0,26545322.0
Malaysia,Perak,2011,0,2091110,207202266,99,,,,
Malaysia,Perak,2011,10,1795110,206728430,115,,,,
Malaysia,Perak,2011,15,1785066,206237585,116,,,,
Malaysia,Perak,2011,20,1778841,205918927,116,,,,
Malaysia,Perak,2011,25,1774699,205715084,116,,,,
Malaysia,Perak,2011,30,1766056,205281845,116,7200897.0,5228147.0,1972750.0,9376528.0
Malaysia,Perak,2011,50,1728918,203247735,118,7139512.0,5065701.0,2073811.0,9362615.0
Malaysia,Perak,2011,75,1603872,195468437,122,6833119.0,4584927.0,2248192.0,9248654.0
Malaysia,Perlis,2011,0,82349,2952940,36,,,,
Malaysia,Perlis,2011,10,29311,2832283,97,,,,
Malaysia,Perlis,2011,15,28648,2794018,98,,,,
Malaysia,Perlis,2011,20,28308,2774155,98,,,,
Malaysia,Perlis,2011,25,28044,2760716,98,,,,
Malaysia,Perlis,2011,30,27367,2719784,99,98894.0,148532.0,-49639.0,26261.0
Malaysia,Perlis,2011,50,25598,2601968,102,95885.0,139687.0,-43803.0,26030.0
Malaysia,Perlis,2011,75,19860,2078232,105,74585.0,115701.0,-41116.0,22943.0
Malaysia,Pulau Pinang,2011,0,105622,4254227,40,,,,
Malaysia,Pulau Pinang,2011,10,49792,4155540,83,,,,
Malaysia,Pulau Pinang,2011,15,48776,4106379,84,,,,
Malaysia,Pulau Pinang,2011,20,48230,4079082,85,,,,
Malaysia,Pulau Pinang,2011,25,47774,4056618,85,,,,
Malaysia,Pulau Pinang,2011,30,46677,4001163,86,100482.0,173060.0,-72578.0,99946.0
Malaysia,Pulau Pinang,2011,50,43161,3803492,88,96960.0,159433.0,-62472.0,98777.0
Malaysia,Pulau Pinang,2011,75,32935,3131770,95,79387.0,124248.0,-44860.0,86270.0
Malaysia,Putrajaya,2011,0,6173,130052,21,,,,
Malaysia,Putrajaya,2011,10,1720,127212,74,,,,
Malaysia,Putrajaya,2011,15,1670,124934,75,,,,
Malaysia,Putrajaya,2011,20,1644,123683,75,,,,
Malaysia,Putrajaya,2011,25,1618,122523,76,,,,
Malaysia,Putrajaya,2011,30,1583,120859,76,6730.0,11311.0,-4580.0,1702.0
Malaysia,Putrajaya,2011,50,1395,109968,79,6109.0,10649.0,-4539.0,1680.0
Malaysia,Putrajaya,2011,75,925,77700,84,4265.0,9158.0,-4893.0,1458.0
Malaysia,Sabah,2011,0,7372091,833296406,113,,,,
Malaysia,Sabah,2011,10,6769712,832107145,123,,,,
Malaysia,Sabah,2011,15,6742543,830848059,123,,,,
Malaysia,Sabah,2011,20,6721855,829806182,123,,,,
Malaysia,Sabah,2011,25,6710515,829233966,124,,,,
Malaysia,Sabah,2011,30,6684138,827865730,124,37975953.0,23635732.0,14340220.0,39322980.0
Malaysia,Sabah,2011,50,6585815,822443777,125,37727202.0,23082071.0,14645131.0,39247678.0
Malaysia,Sabah,2011,75,6165734,792620641,129,36229127.0,21046557.0,15182570.0,38558765.0
Malaysia,Sarawak,2011,0,12379545,1558622185,126,,,,
Malaysia,Sarawak,2011,10,11727777,1556882267,133,,,,
Malaysia,Sarawak,2011,15,11699536,1555554478,133,,,,
Malaysia,Sarawak,2011,20,11680467,1554629007,133,,,,
Malaysia,Sarawak,2011,25,11666586,1553942931,133,,,,
Malaysia,Sarawak,2011,30,11643005,1552792014,133,109979129.0,39818537.0,70160592.0,168875942.0
Malaysia,Sarawak,2011,50,11524585,1546121234,134,109595368.0,39209171.0,70386197.0,168713881.0
Malaysia,Sarawak,2011,75,11067414,1513688668,137,107441686.0,37030012.0,70411673.0,167605696.0
Malaysia,Selangor,2011,0,782443,55057927,70,,,,
Malaysia,Selangor,2011,10,581303,54785119,94,,,,
Malaysia,Selangor,2011,15,575405,54537124,95,,,,
Malaysia,Selangor,2011,20,571761,54377662,95,,,,
Malaysia,Selangor,2011,25,568977,54259317,95,,,,
Malaysia,Selangor,2011,30,564558,54064971,96,3129864.0,2589350.0,540514.0,1472199.0
Malaysia,Selangor,2011,50,543059,53006083,98,3074550.0,2461992.0,612558.0,1466495.0
Malaysia,Selangor,2011,75,477581,49218157,103,2784878.0,2104015.0,680863.0,1419620.0
Malaysia,Trengganu,2011,0,1288895,139834155,108,,,,
Malaysia,Trengganu,2011,10,1123158,139627207,124,,,,
Malaysia,Trengganu,2011,15,1117368,139349106,125,,,,
Malaysia,Trengganu,2011,20,1113668,139162067,125,,,,
Malaysia,Trengganu,2011,25,1111102,139035288,125,,,,
Malaysia,Trengganu,2011,30,1106226,138785265,125,6549942.0,3924607.0,2625335.0,6173707.0
Malaysia,Trengganu,2011,50,1084795,137498633,127,6491611.0,3781607.0,2710004.0,6162256.0
Malaysia,Trengganu,2011,75,1007112,131750848,131,6124971.0,3282856.0,2842115.0,6071792.0
Malaysia,Johor,2012,0,1911485,161690598,85,,,,
Malaysia,Johor,2012,10,1625635,161322141,99,,,,
Malaysia,Johor,2012,15,1614670,160842410,100,,,,
Malaysia,Johor,2012,20,1606540,160463313,100,,,,
Malaysia,Johor,2012,25,1601965,160254374,100,,,,
Malaysia,Johor,2012,30,1593783,159877994,100,13427527.0,7299827.0,6127700.0,15744499.0
Malaysia,Johor,2012,50,1551382,157627402,102,13287539.0,7015158.0,6272382.0,15688180.0
Malaysia,Johor,2012,75,1391685,147208845,106,12458477.0,5984949.0,6473527.0,15280991.0
Malaysia,Kedah,2012,0,951787,79675819,84,,,,
Malaysia,Kedah,2012,10,693911,79000112,114,,,,
Malaysia,Kedah,2012,15,687911,78642913,114,,,,
Malaysia,Kedah,2012,20,683626,78375777,115,,,,
Malaysia,Kedah,2012,25,681331,78241635,115,,,,
Malaysia,Kedah,2012,30,676030,77913295,115,5191335.0,3200786.0,1990549.0,5100492.0
Malaysia,Kedah,2012,50,653738,76361813,117,5108121.0,3045744.0,2062377.0,5077016.0
Malaysia,Kedah,2012,75,581666,70202887,121,4579119.0,2581522.0,1997597.0,4906362.0
Malaysia,Kelantan,2012,0,1513205,165113057,109,,,,
Malaysia,Kelantan,2012,10,1361094,164872652,121,,,,
Malaysia,Kelantan,2012,15,1355454,164591771,121,,,,
Malaysia,Kelantan,2012,20,1351764,164399244,122,,,,
Malaysia,Kelantan,2012,25,1349451,164282350,122,,,,
Malaysia,Kelantan,2012,30,1344075,163993524,122,13108504.0,5977419.0,7131085.0,23846633.0
Malaysia,Kelantan,2012,50,1325417,162853893,123,13050932.0,5826822.0,7224110.0,23805737.0
Malaysia,Kelantan,2012,75,1256211,157521747,125,12608155.0,5281071.0,7327083.0,23462571.0
Malaysia,Kuala Lumpur,2012,0,27198,518053,19,,,,
Malaysia,Kuala Lumpur,2012,10,6860,507628,74,,,,
Malaysia,Kuala Lumpur,2012,15,5685,456774,80,,,,
Malaysia,Kuala Lumpur,2012,20,5485,446937,81,,,,
Malaysia,Kuala Lumpur,2012,25,5109,428862,84,,,,
Malaysia,Kuala Lumpur,2012,30,4827,414389,86,27299.0,32459.0,-5160.0,26078.0
Malaysia,Kuala Lumpur,2012,50,3914,357079,91,25217.0,27488.0,-2271.0,24473.0
Malaysia,Kuala Lumpur,2012,75,2446,242429,99,17576.0,20220.0,-2644.0,18608.0
Malaysia,Labuan,2012,0,9066,436021,48,,,,
Malaysia,Labuan,2012,10,4730,426512,90,,,,
Malaysia,Labuan,2012,15,4599,419801,91,,,,
Malaysia,Labuan,2012,20,4527,415628,92,,,,
Malaysia,Labuan,2012,25,4480,413030,92,,,,
Malaysia,Labuan,2012,30,4323,403863,93,20672.0,27011.0,-6340.0,59021.0
Malaysia,Labuan,2012,50,3926,378890,97,19743.0,24960.0,-5217.0,58483.0
Malaysia,Labuan,2012,75,3014,310672,103,16622.0,20357.0,-3734.0,54227.0
Malaysia,Melaka,2012,0,165403,9575243,58,,,,
Malaysia,Melaka,2012,10,117339,9527472,81,,,,
Malaysia,Melaka,2012,15,115661,9445345,82,,,,
Malaysia,Melaka,2012,20,114475,9384085,82,,,,
Malaysia,Melaka,2012,25,113794,9349258,82,,,,
Malaysia,Melaka,2012,30,112675,9291768,82,1139800.0,691561.0,448240.0,1089141.0
Malaysia,Melaka,2012,50,106873,8942334,84,1121624.0,649345.0,472279.0,1080644.0
Malaysia,Melaka,2012,75,88815,7609803,86,1007607.0,523053.0,484553.0,1021497.0
