country,year,umd_tree_cover_density_2000__threshold,umd_tree_cover_extent_2000__ha,gfw_aboveground_carbon_stocks_2000__Mg_C,avg_gfw_aboveground_carbon_stocks_2000__Mg_C_ha-1,gfw_forest_carbon_gross_emissions__Mg_CO2e_yr-1,gfw_forest_carbon_gross_removals__Mg_CO2_yr-1,gfw_forest_carbon_net_flux__Mg_CO2e_yr-1,emissions_Mg_CO2e
Malaysia,2011,0,611656,89991371,147,,,,
Malaysia,2011,10,599183,89966088,150,,,,
Malaysia,2011,15,598536,89929086,150,,,,
Malaysia,2011,20,598077,89901186,150,,,,
Malaysia,2011,25,597652,89874829,150,,,,
Malaysia,2011,30,596993,89834400,150,2271253.0,1577849.0,693404.0,1803305.0
Malaysia,2011,50,593312,89597173,151,2261966.0,1552458.0,709508.0,1801569.0
Malaysia,2011,75,578518,88330803,153,2207883.0,1458062.0,749821.0,1790058.0
Malaysia,2011,0,123318,14415092,117,,,,
Malaysia,2011,10,113474,14395692,127,,,,
Malaysia,2011,15,112833,14369747,127,,,,
Malaysia,2011,20,112484,14353993,128,,,,
Malaysia,2011,25,112200,14342444,128,,,,
Malaysia,2011,30,111642,14317888,128,569720.0,342731.0,226989.0,382419.0
Malaysia,2011,50,109103,14201575,130,564922.0,326377.0,238545.0,381342.0
Malaysia,2011,75,102973,13839651,134,544802.0,289693.0,255109.0,375624.0
Malaysia,2011,0,45780,5692108,124,,,,
Malaysia,2011,10,41811,5685930,136,,,,
Malaysia,2011,15,41684,5679721,136,,,,
Malaysia,2011,20,41604,5675590,136,,,,
Malaysia,2011,25,41533,5672058,137,,,,
Malaysia,2011,30,41417,5665833,137,166824.0,126602.0,40223.0,197850.0
Malaysia,2011,50,40849,5631811,138,165413.0,122979.0,42434.0,197517.0
Malaysia,2011,75,39454,5520955,140,159138.0,114765.0,44372.0,196383.0
Malaysia,2011,0,156889,14359445,92,,,,
Malaysia,2011,10,140297,14333499,102,,,,
Malaysia,2011,15,139334,14292106,103,,,,
Malaysia,2011,20,138690,14262774,103,,,,
Malaysia,2011,25,138396,14249612,103,,,,
Malaysia,2011,30,137548,14208153,103,1759767.0,956439.0,803328.0,1624162.0
Malaysia,2011,50,134448,14044745,104,1741583.0,928070.0,813513.0,1619431.0
Malaysia,2011,75,122856,13264238,108,1649501.0,824570.0,824932.0,1594285.0
Malaysia,2011,0,2615,95659,37,,,,
Malaysia,2011,10,1160,93659,81,,,,
Malaysia,2011,15,1121,92057,82,,,,
Malaysia,2011,20,1102,91236,83,,,,
Malaysia,2011,25,1084,90505,83,,,,
Malaysia,2011,30,1056,89251,84,7183.0,6058.0,1125.0,6801.0
Malaysia,2011,50,917,82539,90,6844.0,5140.0,1704.0,6784.0
Malaysia,2011,75,643,66057,103,5729.0,3452.0,2277.0,6502.0
Malaysia,2011,0,360752,44263097,123,,,,
Malaysia,2011,10,344523,44239155,128,,,,
Malaysia,2011,15,343494,44182849,129,,,,
Malaysia,2011,20,342882,44148536,129,,,,
Malaysia,2011,25,342478,44125295,129,,,,
Malaysia,2011,30,341637,44075508,129,1835547.0,1261142.0,574405.0,1236543.0
Malaysia,2011,50,337784,43836241,130,1824198.0,1233320.0,590877.0,1234651.0
Malaysia,2011,75,322259,42634659,132,1754683.0,1118910.0,635773.0,1217569.0
Malaysia,2011,0,224821,15947913,71,,,,
Malaysia,2011,10,194276,15873299,82,,,,
Malaysia,2011,15,193077,15819854,82,,,,
Malaysia,2011,20,191880,15759442,82,,,,
Malaysia,2011,25,191437,15738549,82,,,,
Malaysia,2011,30,190319,15684739,82,363741.0,330946.0,32795.0,411907.0
Malaysia,2011,50,186311,15477444,83,361190.0,321955.0,39235.0,411507.0
Malaysia,2011,75,166024,14205559,86,346693.0,290707.0,55986.0,406679.0
Malaysia,2011,0,116520,9305326,80,,,,
Malaysia,2011,10,96829,9276109,96,,,,
Malaysia,2011,15,95932,9244717,96,,,,
Malaysia,2011,20,95286,9217062,97,,,,
Malaysia,2011,25,94954,9203130,97,,,,
Malaysia,2011,30,94131,9167422,97,214873.0,339577.0,-124703.0,122960.0
Malaysia,2011,50,91303,9042121,99,212198.0,319336.0,-107138.0,122672.0
Malaysia,2011,75,80060,8359703,104,196984.0,257293.0,-60309.0,120338.0
Malaysia,2011,0,277357,37925114,137,,,,
Malaysia,2011,10,268355,37908399,141,,,,
Malaysia,2011,15,267893,37882941,141,,,,
Malaysia,2011,20,267580,37864904,142,,,,
Malaysia,2011,25,267365,37852522,142,,,,
Malaysia,2011,30,266985,37830513,142,1794304.0,1671521.0,122783.0,3657316.0
Malaysia,2011,50,264212,37664298,143,1777253.0,1635340.0,141913.0,3648770.0
Malaysia,2011,75,255387,36987047,145,1702233.0,1507942.0,194291.0,3544921.0
Malaysia,2011,0,140970,18074376,128,,,,
Malaysia,2011,10,135826,18062506,133,,,,
Malaysia,2011,15,135520,18043814,133,,,,
Malaysia,2011,20,135317,18031002,133,,,,
Malaysia,2011,25,135148,18020128,133,,,,
Malaysia,2011,30,134853,18000603,133,569331.0,187605.0,381725.0,242382.0
Malaysia,2011,50,133413,17905577,134,566132.0,180262.0,385870.0,241937.0
Malaysia,2011,75,128582,17522024,136,545979.0,158840.0,387139.0,237688.0
Malaysia,2011,0,593688,63996051,108,,,,
Malaysia,2011,10,524132,63871715,122,,,,
Malaysia,2011,15,521386,63754593,122,,,,
Malaysia,2011,20,519404,63662342,123,,,,
Malaysia,2011,25,518370,63613180,123,,,,
Malaysia,2011,30,516209,63506165,123,4042637.0,1776693.0,2265944.0,4936111.0
Malaysia,2011,50,508002,63069100,124,4024933.0,1743433.0,2281500.0,4924494.0
Malaysia,2011,75,470190,60381924,128,3891854.0,1604236.0,2287619.0,4814439.0
Malaysia,2011,0,230009,30993684,135,,,,
Malaysia,2011,10,219171,30964440,141,,,,
Malaysia,2011,15,218632,30935357,141,,,,
Malaysia,2011,20,218187,30910117,142,,,,
Malaysia,2011,25,217912,30893780,142,,,,
Malaysia,2011,30,217321,30857707,142,1408129.0,923592.0,484536.0,1537800.0
Malaysia,2011,50,215285,30728804,143,1399360.0,905455.0,493905.0,1532786.0
Malaysia,2011,75,205029,29863633,146,1333876.0,811443.0,522433.0,1484239.0
Malaysia,2011,0,1029394,149037135,145,,,,
Malaysia,2011,10,999187,148977894,149,,,,
Malaysia,2011,15,997944,148914296,149,,,,
Malaysia,2011,20,996985,148862266,149,,,,
Malaysia,2011,25,996333,148826363,149,,,,
Malaysia,2011,30,995182,148761425,149,8004546.0,2860604.0,5143941.0,7071049.0
Malaysia,2011,50,989705,148425144,150,7987197.0,2824638.0,5162559.0,7066205.0
Malaysia,2011,75,966429,146548515,152,7867095.0,2675716.0,5191379.0,7018157.0
Malaysia,2011,0,117879,13167741,112,,,,
Malaysia,2011,10,108739,13153365,121,,,,
Malaysia,2011,15,108089,13127459,121,,,,
Malaysia,2011,20,107782,13113111,122,,,,
Malaysia,2011,25,107545,13102483,122,,,,
Malaysia,2011,30,107146,13083595,122,626802.0,621771.0,5031.0,581071.0
Malaysia,2011,50,105141,12978662,123,622349.0,607789.0,14560.0,580247.0
Malaysia,2011,75,99785,12601601,126,600362.0,569927.0,30435.0,574466.0
Malaysia,2011,0,12913,726007,56,,,,
Malaysia,2011,10,11418,712470,62,,,,
Malaysia,2011,15,11321,708366,63,,,,
Malaysia,2011,20,11258,705644,63,,,,
Malaysia,2011,25,11221,704023,63,,,,
Malaysia,2011,30,11124,699858,63,131320.0,186547.0,-55227.0,200540.0
Malaysia,2011,50,10752,682577,63,130278.0,181052.0,-50775.0,200140.0
Malaysia,2011,75,9440,617687,65,124937.0,163091.0,-38155.0,196549.0
Malaysia,2011,0,94131,10231560,109,,,,
Malaysia,2011,10,89153,10221662,115,,,,
Malaysia,2011,15,88836,10206491,115,,,,
Malaysia,2011,20,88609,10195458,115,,,,
Malaysia,2011,25,88480,10189097,115,,,,
Malaysia,2011,30,88255,10177781,115,476616.0,419516.0,57100.0,706541.0
Malaysia,2011,50,87085,10109178,116,474529.0,413085.0,61444.0,705667.0
Malaysia,2011,75,82636,9801125,119,462767.0,390329.0,72438.0,698986.0
Malaysia,2011,0,1957317,288432542,147,,,,
Malaysia,2011,10,1905597,288278036,151,,,,
Malaysia,2011,15,1902967,288131590,151,,,,
Malaysia,2011,20,1901230,288031444,151,,,,
Malaysia,2011,25,1899935,287955095,152,,,,
Malaysia,2011,30,1897991,287843441,152,14159319.0,3413781.0,10745538.0,28298174.0
Malaysia,2011,50,1885261,287004870,152,14123624.0,3350068.0,10773556.0,28267532.0
Malaysia,2011,75,1844803,283308186,154,13963287.0,3165518.0,10797769.0,28094655.0
Malaysia,2011,0,228666,20380037,89,,,,
Malaysia,2011,10,213467,20332278,95,,,,
Malaysia,2011,15,212959,20310657,95,,,,
Malaysia,2011,20,212674,20298332,95,,,,
Malaysia,2011,25,212408,20286668,96,,,,
Malaysia,2011,30,211913,20265355,96,2584847.0,1077994.0,1506853.0,2033503.0
Malaysia,2011,50,210056,20175317,96,2578615.0,1067139.0,1511476.0,2032466.0
Malaysia,2011,75,200991,19630195,98,2526677.0,1018215.0,1508463.0,2017517.0
Malaysia,2011,0,708757,78995700,111,,,,
Malaysia,2011,10,628622,78859662,125,,,,
Malaysia,2011,15,626025,78735136,126,,,,
Malaysia,2011,20,623997,78634664,126,,,,
Malaysia,2011,25,622877,78578221,126,,,,
Malaysia,2011,30,621027,78484353,126,11475978.0,3938811.0,7537167.0,17137509.0
Malaysia,2011,50,611077,77887847,127,11420324.0,3878323.0,7542000.0,17119623.0
Malaysia,2011,75,576086,75139554,130,11172882.0,3692994.0,7479889.0,17011406.0
Malaysia,2011,0,105391,7348619,70,,,,
Malaysia,2011,10,92219,7328720,79,,,,
Malaysia,2011,15,91737,7309033,80,,,,
Malaysia,2011,20,91413,7295619,80,,,,
Malaysia,2011,25,91252,7288565,80,,,,
Malaysia,2011,30,90844,7271463,80,2027650.0,420894.0,1606756.0,3123411.0
Malaysia,2011,50,89113,7189604,81,2021636.0,416123.0,1605512.0,3120805.0
Malaysia,2011,75,82017,6798467,83,1976253.0,390489.0,1585764.0,3111639.0
Malaysia,2011,0,218097,15297932,70,,,,
Malaysia,2011,10,194859,15146733,78,,,,
Malaysia,2011,15,193905,15112319,78,,,,
Malaysia,2011,20,193185,15083660,78,,,,
Malaysia,2011,25,192690,15064847,78,,,,
Malaysia,2011,30,191941,15038181,78,4190123.0,1895066.0,2295057.0,6625281.0
Malaysia,2011,50,187964,14870338,79,4178513.0,1874908.0,2303605.0,6624263.0
Malaysia,2011,75,173106,14092531,81,4099919.0,1808181.0,2291738.0,6603512.0
Malaysia,2011,0,165216,21361239,129,,,,
Malaysia,2011,10,161218,21352780,132,,,,
Malaysia,2011,15,160978,21341210,133,,,,
Malaysia,2011,20,160788,21331884,133,,,,
Malaysia,2011,25,160643,21324732,133,,,,
Malaysia,2011,30,160435,21314478,133,738212.0,714467.0,23745.0,263394.0
Malaysia,2011,50,159401,21253237,133,735681.0,709193.0,26488.0,262899.0
Malaysia,2011,75,154342,20886651,135,718484.0,682600.0,35884.0,260843.0
Malaysia,2011,0,216504,25404333,117,,,,
Malaysia,2011,10,200414,25379411,127,,,,
Malaysia,2011,15,199879,25354746,127,,,,
Malaysia,2011,20,199507,25337279,127,,,,
Malaysia,2011,25,199210,25323322,127,,,,
Malaysia,2011,30,198755,25301843,127,1161223.0,853350.0,307873.0,717528.0
Malaysia,2011,50,196628,25187680,128,1157345.0,843657.0,313688.0,717096.0
Malaysia,2011,75,187653,24618296,131,1135279.0,803881.0,331398.0,713342.0
Malaysia,2011,0,1576940,241165981,153,,,,
Malaysia,2011,10,1538423,241047802,157,,,,
Malaysia,2011,15,1536511,240940379,157,,,,
Malaysia,2011,20,1535467,240879299,157,,,,
Malaysia,2011,25,1534328,240811059,157,,,,
Malaysia,2011,30,1532462,240697952,157,5901517.0,3201588.0,2699930.0,5370711.0
Malaysia,2011,50,1523415,240081677,158,5881846.0,3154564.0,2727281.0,5365747.0
Malaysia,2011,75,1490583,237023036,159,5783377.0,2996229.0,2787148.0,5323124.0
Malaysia,2011,0,175804,14436665,82,,,,
Malaysia,2011,10,150659,14240498,95,,,,
Malaysia,2011,15,149635,14194744,95,,,,
Malaysia,2011,20,149086,14169594,95,,,,
Malaysia,2011,25,148736,14153744,95,,,,
Malaysia,2011,30,147913,14115588,95,608928.0,1336288.0,-727360.0,705490.0
Malaysia,2011,50,144963,13961141,96,604793.0,1321371.0,-716577.0,704268.0
Malaysia,2011,75,135368,13375671,99,584426.0,1274270.0,-689843.0,693915.0
Malaysia,2011,0,365580,51326218,140,,,,
Malaysia,2011,10,353146,51298770,145,,,,
Malaysia,2011,15,352377,51259002,145,,,,
Malaysia,2011,20,351966,51236770,146,,,,
Malaysia,2011,25,351610,51217389,146,,,,
Malaysia,2011,30,350989,51182748,146,1535917.0,764633.0,771284.0,1720339.0
Malaysia,2011,50,347531,50985378,147,1529839.0,746974.0,782865.0,1719105.0
Malaysia,2011,75,337107,50252599,149,1499362.0,698678.0,800684.0,1708139.0
Malaysia,2011,0,402933,56286898,140,,,,
Malaysia,2011,10,389009,56247474,145,,,,
Malaysia,2011,15,388276,56209881,145,,,,
Malaysia,2011,20,387806,56184065,145,,,,
Malaysia,2011,25,387437,56163880,145,,,,
Malaysia,2011,30,386787,56128670,145,1798645.0,1112388.0,686257.0,2279379.0
Malaysia,2011,50,383548,55934092,146,1793072.0,1094684.0,698388.0,2277422.0
Malaysia,2011,75,373888,55207475,148,1767168.0,1044162.0,723006.0,2266823.0
Malaysia,2011,0,142600,19609629,138,,,,
Malaysia,2011,10,132809,19604578,148,,,,
Malaysia,2011,15,132605,19595291,148,,,,
Malaysia,2011,20,132463,19588784,148,,,,
Malaysia,2011,25,132330,19582613,148,,,,
Malaysia,2011,30,132123,19572866,148,272187.0,344800.0,-72612.0,157306.0
Malaysia,2011,50,130884,19502554,149,268436.0,337833.0,-69397.0,153282.0
Malaysia,2011,75,124719,19071962,153,238217.0,303368.0,-65151.0,133962.0
Malaysia,2011,0,178828,17093272,96,,,,
Malaysia,2011,10,158791,17024915,107,,,,
Malaysia,2011,15,157947,16985346,108,,,,
Malaysia,2011,20,157442,16960845,108,,,,
Malaysia,2011,25,157105,16944586,108,,,,
Malaysia,2011,30,156470,16912900,108,1739519.0,830013.0,909505.0,4843130.0
Malaysia,2011,50,153198,16723607,109,1727511.0,812664.0,914847.0,4832537.0
Malaysia,2011,75,142022,15961385,112,1668050.0,759391.0,908659.0,4776433.0
Malaysia,2011,0,2211348,316313074,143,,,,
Malaysia,2011,10,2161235,316181277,146,,,,
Malaysia,2011,15,2158633,316049898,146,,,,
Malaysia,2011,20,2156729,315950143,146,,,,
Malaysia,2011,25,2155331,315876682,147,,,,
Malaysia,2011,30,2153317,315771744,147,13735339.0,4065361.0,9669977.0,30364140.0
Malaysia,2011,50,2140768,315025047,147,13704630.0,4007528.0,9697102.0,30354996.0
Malaysia,2011,75,2094889,311456583,149,13544165.0,3820416.0,9723748.0,30213189.0
Malaysia,2011,0,162052,11973786,74,,,,
Malaysia,2011,10,148109,11945422,81,,,,
Malaysia,2011,15,147680,11929563,81,,,,
Malaysia,2011,20,147372,11917474,81,,,,
Malaysia,2011,25,147166,11909389,81,,,,
Malaysia,2011,30,146815,11896111,81,4296043.0,868566.0,3427477.0,4883428.0
Malaysia,2011,50,145050,11818911,81,4289615.0,860772.0,3428843.0,4882534.0
Malaysia,2011,75,136194,11327428,83,4220872.0,820514.0,3400358.0,4851197.0
Malaysia,2011,0,45192,3473433,77,,,,
Malaysia,2011,10,40539,3463206,85,,,,
Malaysia,2011,15,40175,3449599,86,,,,
Malaysia,2011,20,39951,3440827,86,,,,
Malaysia,2011,25,39779,3434214,86,,,,
Malaysia,2011,30,39447,3421076,87,509639.0,202617.0,307022.0,387139.0
Malaysia,2011,50,38125,3363392,88,506978.0,195159.0,311819.0,386770.0
Malaysia,2011,75,33778,3135282,93,490535.0,173153.0,317381.0,382144.0
Malaysia,2011,0,459720,37512568,82,,,,
Malaysia,2011,10,387682,37364611,96,,,,
Malaysia,2011,15,385082,37254521,97,,,,
Malaysia,2011,20,382980,37157359,97,,,,
Malaysia,2011,25,381851,37106566,97,,,,
Malaysia,2011,30,379750,37013396,97,6007690.0,1293693.0,4713997.0,15625778.0
Malaysia,2011,50,370063,36533286,99,5984412.0,1263271.0,4721141.0,15612940.0
Malaysia,2011,75,324119,33562441,104,5813512.0,1137452.0,4676060.0,15478274.0
Malaysia,2011,0,245956,19043427,77,,,,
Malaysia,2011,10,219992,19002533,86,,,,
Malaysia,2011,15,219107,18965492,87,,,,
Malaysia,2011,20,218391,18935644,87,,,,
Malaysia,2011,25,217969,18917190,87,,,,
Malaysia,2011,30,217193,18883719,87,5790140.0,817381.0,4972758.0,5465793.0
Malaysia,2011,50,213084,18683598,88,5774034.0,805879.0,4968155.0,5461932.0
Malaysia,2011,75,196776,17753689,90,5653226.0,757321.0,4895905.0,5427509.0
Malaysia,2011,0,127363,14046459,110,,,,
Malaysia,2011,10,123310,14038401,114,,,,
Malaysia,2011,15,123060,14026285,114,,,,
Malaysia,2011,20,122872,14016854,114,,,,
Malaysia,2011,25,122728,14009652,114,,,,
Malaysia,2011,30,122491,13997698,114,758148.0,651881.0,106267.0,635116.0
Malaysia,2011,50,121326,13927040,115,754331.0,645397.0,108934.0,633380.0
Malaysia,2011,75,113522,13352637,118,717652.0,601303.0,116349.0,623010.0
Malaysia,2011,0,43427,2806794,65,,,,
Malaysia,2011,10,37777,2783632,74,,,,
Malaysia,2011,15,37481,2771170,74,,,,
Malaysia,2011,20,37272,2762441,74,,,,
Malaysia,2011,25,37147,2757216,74,,,,
Malaysia,2011,30,36890,2746155,74,668881.0,222560.0,446322.0,1510933.0
Malaysia,2011,50,35939,2702743,75,667456.0,216531.0,450926.0,1510320.0
Malaysia,2011,75,33060,2563149,78,660543.0,197714.0,462829.0,1506529.0
Malaysia,2011,0,140264,11351399,81,,,,
Malaysia,2011,10,128776,11312309,88,,,,
Malaysia,2011,15,128273,11291439,88,,,,
Malaysia,2011,20,127928,11276616,88,,,,
Malaysia,2011,25,127667,11265476,88,,,,
Malaysia,2011,30,127167,11244279,88,2022544.0,880794.0,1141750.0,3066281.0
Malaysia,2011,50,125286,11154332,89,2016928.0,869713.0,1147215.0,3063932.0
Malaysia,2011,75,116548,10654679,91,1977613.0,822012.0,1155601.0,3049522.0
Malaysia,2011,0,75234,5838748,78,,,,
Malaysia,2011,10,67515,5792830,86,,,,
Malaysia,2011,15,67127,5776193,86,,,,
Malaysia,2011,20,66862,5764408,86,,,,
Malaysia,2011,25,66677,5756330,86,,,,
Malaysia,2011,30,66309,5740255,87,664566.0,704579.0,-40013.0,699876.0
Malaysia,2011,50,64863,5668232,87,660801.0,697568.0,-36767.0,699250.0
Malaysia,2011,75,58671,5306769,90,636605.0,669167.0,-32562.0,693121.0
Malaysia,2011,0,375753,45853828,122,,,,
Malaysia,2011,10,355582,45814898,129,,,,
Malaysia,2011,15,354572,45765236,129,,,,
Malaysia,2011,20,353993,45735945,129,,,,
Malaysia,2011,25,353422,45706526,129,,,,
Malaysia,2011,30,352570,45662811,130,3532253.0,1409872.0,2122381.0,1414857.0
Malaysia,2011,50,348557,45419935,130,3519589.0,1388226.0,2131363.0,1413594.0
Malaysia,2011,75,331824,44165328,133,3436903.0,1298665.0,2138238.0,1402618.0
Malaysia,2011,0,215367,18021857,84,,,,
Malaysia,2011,10,201283,17988526,89,,,,
Malaysia,2011,15,200350,17946911,90,,,,
Malaysia,2011,20,199672,17916560,90,,,,
Malaysia,2011,25,199191,17895071,90,,,,
Malaysia,2011,30,198354,17857310,90,2115992.0,1059100.0,1056892.0,3774778.0
Malaysia,2011,50,194095,17642520,91,2104834.0,1035611.0,1069223.0,3760611.0
Malaysia,2011,75,174572,16459324,94,2033003.0,927205.0,1105797.0,3689505.0
Malaysia,2011,0,199477,14661058,73,,,,
Malaysia,2011,10,167965,14628546,87,,,,
Malaysia,2011,15,167057,14590556,87,,,,
Malaysia,2011,20,166422,14563655,88,,,,
Malaysia,2011,25,165920,14541508,88,,,,
Malaysia,2011,30,164938,14497688,88,3234217.0,755081.0,2479135.0,3915429.0
Malaysia,2011,50,161235,14310872,89,3217727.0,738031.0,2479695.0,3914719.0
Malaysia,2011,75,146961,13483581,92,3127768.0,671415.0,2456353.0,3903547.0
Malaysia,2011,0,212939,16635989,78,,,,
Malaysia,2011,10,199799,16588619,83,,,,
Malaysia,2011,15,199101,16559883,83,,,,
Malaysia,2011,20,198634,16540478,83,,,,
Malaysia,2011,25,198261,16524474,83,,,,
Malaysia,2011,30,197655,16499217,83,3690689.0,1087660.0,2603029.0,6843742.0
Malaysia,2011,50,194895,16374949,84,3680468.0,1066095.0,2614373.0,6839619.0
Malaysia,2011,75,184388,15822453,86,3627320.0,990570.0,2636750.0,6804523.0
Malaysia,2011,0,403829,64497141,160,,,,
Malaysia,2011,10,397444,64483518,162,,,,
Malaysia,2011,15,397095,64465228,162,,,,
Malaysia,2011,20,396920,64455584,162,,,,
Malaysia,2011,25,396742,64445856,162,,,,
Malaysia,2011,30,396474,64431158,163,1649718.0,1029591.0,620126.0,725792.0
Malaysia,2011,50,395096,64343339,163,1645754.0,1021576.0,624178.0,725082.0
Malaysia,2011,75,389714,63894791,164,1626069.0,992859.0,633210.0,720465.0
Malaysia,2011,0,418397,42206675,101,,,,
Malaysia,2011,10,397649,42169802,106,,,,
Malaysia,2011,15,396450,42119695,106,,,,
Malaysia,2011,20,395795,42091858,106,,,,
Malaysia,2011,25,395194,42065857,106,,,,
Malaysia,2011,30,394006,42014556,107,5071305.0,1599965.0,3471339.0,7959426.0
Malaysia,2011,50,389162,41775897,107,5053674.0,1574980.0,3478695.0,7956802.0
Malaysia,2011,75,367457,40477240,110,4952488.0,1466566.0,3485922.0,7918456.0
Malaysia,2011,0,493550,66289317,134,,,,
Malaysia,2011,10,473317,66248348,140,,,,
Malaysia,2011,15,472333,66198618,140,,,,
Malaysia,2011,20,471780,66169819,140,,,,
Malaysia,2011,25,471277,66143082,140,,,,
Malaysia,2011,30,470599,66107362,140,7429965.0,2659697.0,4770267.0,7421194.0
Malaysia,2011,50,466163,65828044,141,7388095.0,2621195.0,4766901.0,7394547.0
Malaysia,2011,75,450180,64488476,143,7202326.0,2492284.0,4710042.0,7331241.0
Malaysia,2011,0,63235,5742769,91,,,,
Malaysia,2011,10,47182,5731028,121,,,,
Malaysia,2011,15,46664,5706230,122,,,,
Malaysia,2011,20,46441,5694760,123,,,,
Malaysia,2011,25,46227,5684108,123,,,,
Malaysia,2011,30,45938,5668539,123,218254.0,177458.0,40796.0,110323.0
Malaysia,2011,50,44737,5592923,125,214204.0,169857.0,44347.0,109861.0
Malaysia,2011,75,41755,5364986,128,195126.0,152190.0,42936.0,104597.0
Malaysia,2011,0,83548,6924623,83,,,,
Malaysia,2011,10,61421,6910930,113,,,,
Malaysia,2011,15,60806,6881893,113,,,,
Malaysia,2011,20,60512,6866899,113,,,,
Malaysia,2011,25,60272,6855345,114,,,,
Malaysia,2011,30,59920,6837383,114,302223.0,300662.0,1562.0,120194.0
Malaysia,2011,50,58353,6739332,115,295272.0,289342.0,5930.0,119255.0
Malaysia,2011,75,53541,6374085,119,257099.0,253777.0,3322.0,111694.0
Malaysia,2011,0,173203,18898904,109,,,,
Malaysia,2011,10,153851,18868782,123,,,,
Malaysia,2011,15,153227,18836508,123,,,,
Malaysia,2011,20,152779,18812124,123,,,,
Malaysia,2011,25,152433,18794609,123,,,,
Malaysia,2011,30,151894,18765041,124,900328.0,584580.0,315748.0,514218.0
Malaysia,2011,50,149458,18608540,125,892462.0,569531.0,322930.0,513657.0
Malaysia,2011,75,141218,17965517,127,832424.0,517320.0,315104.0,508872.0
Malaysia,2011,0,61551,2138657,35,,,,
Malaysia,2011,10,35756,2075186,58,,,,
Malaysia,2011,15,35021,2047306,58,,,,
Malaysia,2011,20,34676,2033590,59,,,,
Malaysia,2011,25,34428,2023988,59,,,,
Malaysia,2011,30,33955,2005066,59,179700.0,529599.0,-349899.0,116873.0
Malaysia,2011,50,31852,1911883,60,173423.0,512653.0,-339230.0,115398.0
Malaysia,2011,75,25762,1602607,62,145576.0,468472.0,-322896.0,105743.0
Malaysia,2011,0,83417,4344258,52,,,,
Malaysia,2011,10,67689,4312470,64,,,,
Malaysia,2011,15,66846,4282707,64,,,,
Malaysia,2011,20,66325,4263805,64,,,,
Malaysia,2011,25,65920,4249475,64,,,,
Malaysia,2011,30,65251,4224702,65,442144.0,239108.0,203035.0,187027.0
Malaysia,2011,50,62106,4093589,66,436522.0,222942.0,213580.0,186660.0
Malaysia,2011,75,51461,3576348,69,404166.0,177233.0,226933.0,183637.0
Malaysia,2011,0,118431,7360006,62,,,,
Malaysia,2011,10,95128,7329633,77,,,,
Malaysia,2011,15,94271,7295036,77,,,,
Malaysia,2011,20,93558,7264480,78,,,,
Malaysia,2011,25,93056,7243743,78,,,,
Malaysia,2011,30,92291,7211582,78,577847.0,333771.0,244076.0,185653.0
Malaysia,2011,50,87899,7014939,80,568844.0,308802.0,260042.0,184885.0
Malaysia,2011,75,75209,6381455,85,524603.0,238188.0,286416.0,179218.0
Malaysia,2011,0,46750,1396669,30,,,,
Malaysia,2011,10,15525,1380539,89,,,,
Malaysia,2011,15,14958,1355298,91,,,,
Malaysia,2011,20,14754,1345274,91,,,,
Malaysia,2011,25,14543,1335237,92,,,,
Malaysia,2011,30,14269,1321446,93,116455.0,86693.0,29762.0,32165.0
Malaysia,2011,50,13128,1252318,95,112593.0,79415.0,33178.0,31754.0
